datetime,open,high,low,close,volume
1638720000000,47944.83,49523.0,47130.13,48944.08,14859.424459280915
1638806400000,48944.07,51925.01,48656.83,51731.78,11448.773870684106
1638892800000,51731.79,51858.0,48606.17,50646.51,11050.407227153211
1638979200000,50646.5,50860.39,48045.71,48459.37,10079.563646335022
1639065600000,48459.37,50160.43,47327.14,47986.59,14070.976416899915
1639152000000,47986.59,48926.69,46753.5,48747.51,11539.60779170596
1639238400000,48746.3,49937.19,48383.48,49617.44,6546.87598946066
1639324800000,49617.45,50771.77,48118.73,48970.09,7968.268685506638
